sample  ,gene,tumor,cell_line,E2_status
Bone.2,729092,Bone,MCF7,E2
Bone.2,80024,Bone,MCF7,E2
Bone.2,25806,Bone,MCF7,E2
Bone.2,1506,Bone,MCF7,E2
Bone.2,27238,Bone,MCF7,E2
Bone.2,80149,Bone,MCF7,E2
Bone.2,92104,Bone,MCF7,E2
Bone.2,101927181,Bone,MCF7,E2
Bone.2,65072,Bone,MCF7,E2
Bone.2,100189298,Bone,MCF7,E2
Bone.2,401647,Bone,MCF7,E2
Bone.2,79663,Bone,MCF7,E2
Bone.2,54852,Bone,MCF7,E2
Bone.2,340390,Bone,MCF7,E2
Bone.2,2180,Bone,MCF7,E2
Bone.2,6556,Bone,MCF7,E2
Bone.2,375611,Bone,MCF7,E2
Bone.2,5919,Bone,MCF7,E2
Bone.2,65018,Bone,MCF7,E2
Bone.2,64410,Bone,MCF7,E2
Bone.2,142940,Bone,MCF7,E2
Bone.2,100507218,Bone,MCF7,E2
Bone.2,2055,Bone,MCF7,E2
Bone.2,348793,Bone,MCF7,E2
Bone.2,80315,Bone,MCF7,E2
Bone.2,8372,Bone,MCF7,E2
Bone.2,101928085,Bone,MCF7,E2
Bone.2,1058,Bone,MCF7,E2
Bone.2,259173,Bone,MCF7,E2
Bone.2,124923,Bone,MCF7,E2
Bone.2,2627,Bone,MCF7,E2
Bone.2,196500,Bone,MCF7,E2
Bone.2,145438,Bone,MCF7,E2
Bone.2,100506473,Bone,MCF7,E2
Bone.2,9978,Bone,MCF7,E2
Bone.2,84808,Bone,MCF7,E2
Bone.2,9048,Bone,MCF7,E2
Bone.2,126661,Bone,MCF7,E2
Bone.2,11147,Bone,MCF7,E2
Bone.2,147686,Bone,MCF7,E2
Bone.2,22888,Bone,MCF7,E2
Bone.2,10349,Bone,MCF7,E2
Bone.2,10216,Bone,MCF7,E2
Bone.2,8034,Bone,MCF7,E2
Bone.2,146206,Bone,MCF7,E2
Bone.2,54981,Bone,MCF7,E2
Bone.2,55142,Bone,MCF7,E2
Bone.2,56851,Bone,MCF7,E2
Bone.2,56125,Bone,MCF7,E2
Bone.2,100189205,Bone,MCF7,E2
Bone.2,8846,Bone,MCF7,E2
Bone.2,79712,Bone,MCF7,E2
Bone.2,161823,Bone,MCF7,E2
Bone.2,105379282,Bone,MCF7,E2
Bone.2,8997,Bone,MCF7,E2
Bone.2,100293704,Bone,MCF7,E2
Bone.2,100316904,Bone,MCF7,E2
Bone.2,755,Bone,MCF7,E2
Bone.2,5190,Bone,MCF7,E2
Bone.2,730102,Bone,MCF7,E2
Bone.2,164045,Bone,MCF7,E2
Bone.2,55765,Bone,MCF7,E2
Bone.2,1540,Bone,MCF7,E2
Bone.2,10810,Bone,MCF7,E2
Bone.2,54958,Bone,MCF7,E2
Bone.2,100189071,Bone,MCF7,E2
Bone.2,29063,Bone,MCF7,E2
Bone.2,1294,Bone,MCF7,E2
Bone.2,84233,Bone,MCF7,E2
Bone.2,64800,Bone,MCF7,E2
Bone.2,767,Bone,MCF7,E2
Bone.2,53820,Bone,MCF7,E2
Bone.2,100131193,Bone,MCF7,E2
Bone.2,388743,Bone,MCF7,E2
Bone.2,27304,Bone,MCF7,E2
Bone.2,338799,Bone,MCF7,E2
Bone.2,10671,Bone,MCF7,E2
Bone.2,80307,Bone,MCF7,E2
Bone.2,644873,Bone,MCF7,E2
Bone.2,10230,Bone,MCF7,E2
Bone.2,100616469,Bone,MCF7,E2
Bone.2,341208,Bone,MCF7,E2
Bone.2,645638,Bone,MCF7,E2
Bone.2,4701,Bone,MCF7,E2
Bone.2,51003,Bone,MCF7,E2
Bone.2,3357,Bone,MCF7,E2
Bone.2,100526694,Bone,MCF7,E2
Bone.2,245812,Bone,MCF7,E2
Bone.2,84549,Bone,MCF7,E2
Bone.2,92935,Bone,MCF7,E2
Bone.2,105378176,Bone,MCF7,E2
Bone.2,8692,Bone,MCF7,E2
Bone.2,440585,Bone,MCF7,E2
Bone.2,55711,Bone,MCF7,E2
Bone.2,386724,Bone,MCF7,E2
Bone.2,8575,Bone,MCF7,E2
Bone.2,3931,Bone,MCF7,E2
Bone.2,81559,Bone,MCF7,E2
Bone.2,25992,Bone,MCF7,E2
Bone.2,79095,Bone,MCF7,E2
Bone.2,120526,Bone,MCF7,E2
Bone.2,60401,Bone,MCF7,E2
Bone.2,57143,Bone,MCF7,E2
Bone.2,22944,Bone,MCF7,E2
Bone.2,100874039,Bone,MCF7,E2
Bone.2,100288152,Bone,MCF7,E2
Bone.2,57419,Bone,MCF7,E2
Bone.2,101954267,Bone,MCF7,E2
Bone.2,197358,Bone,MCF7,E2
Bone.2,9252,Bone,MCF7,E2
Bone.2,55016,Bone,MCF7,E2
Bone.2,29093,Bone,MCF7,E2
Bone.2,4528,Bone,MCF7,E2
Bone.2,91120,Bone,MCF7,E2
Bone.2,10953,Bone,MCF7,E2
Bone.2,1819,Bone,MCF7,E2
Bone.2,11070,Bone,MCF7,E2
Bone.2,375757,Bone,MCF7,E2
Bone.2,55748,Bone,MCF7,E2
Bone.2,6392,Bone,MCF7,E2
Bone.2,54532,Bone,MCF7,E2
Bone.2,137695,Bone,MCF7,E2
Bone.2,5166,Bone,MCF7,E2
Bone.2,2967,Bone,MCF7,E2
Bone.2,23780,Bone,MCF7,E2
Bone.2,693197,Bone,MCF7,E2
Bone.2,4671,Bone,MCF7,E2
Bone.2,9064,Bone,MCF7,E2
Bone.2,401541,Bone,MCF7,E2
Bone.2,78995,Bone,MCF7,E2
Bone.2,56267,Bone,MCF7,E2
Bone.2,83464,Bone,MCF7,E2
Bone.2,645513,Bone,MCF7,E2
Bone.2,339229,Bone,MCF7,E2
Bone.2,23456,Bone,MCF7,E2
Bone.2,8227,Bone,MCF7,E2
Bone.2,100506215,Bone,MCF7,E2
Bone.2,58493,Bone,MCF7,E2
Bone.2,25895,Bone,MCF7,E2
Bone.2,57099,Bone,MCF7,E2
Bone.2,65996,Bone,MCF7,E2
Bone.2,650623,Bone,MCF7,E2
Bone.2,91298,Bone,MCF7,E2
Bone.2,100130015,Bone,MCF7,E2
Bone.2,54821,Bone,MCF7,E2
Bone.2,5569,Bone,MCF7,E2
Bone.2,9556,Bone,MCF7,E2
Bone.2,11212,Bone,MCF7,E2
Bone.2,388403,Bone,MCF7,E2
Bone.2,6307,Bone,MCF7,E2
Bone.2,427,Bone,MCF7,E2
Bone.2,132660,Bone,MCF7,E2
Bone.2,8897,Bone,MCF7,E2
Bone.2,51010,Bone,MCF7,E2
Bone.2,5890,Bone,MCF7,E2
Bone.2,56929,Bone,MCF7,E2
Bone.2,7538,Bone,MCF7,E2
Bone.2,8496,Bone,MCF7,E2
Bone.2,839,Bone,MCF7,E2
Bone.2,54741,Bone,MCF7,E2
Bone.2,91147,Bone,MCF7,E2
Bone.2,1048,Bone,MCF7,E2
Bone.2,148362,Bone,MCF7,E2
Bone.2,55421,Bone,MCF7,E2
Bone.1,3371,Bone,MCF7,E2
Bone.1,100128627,Bone,MCF7,E2
Bone.1,3651,Bone,MCF7,E2
Bone.1,4584,Bone,MCF7,E2
Bone.1,115572,Bone,MCF7,E2
Bone.1,3852,Bone,MCF7,E2
Bone.1,117157,Bone,MCF7,E2
Bone.1,11166,Bone,MCF7,E2
Bone.1,83881,Bone,MCF7,E2
Bone.1,105376066,Bone,MCF7,E2
Bone.1,219287,Bone,MCF7,E2
Bone.1,105371417,Bone,MCF7,E2
Bone.1,84530,Bone,MCF7,E2
Bone.1,8170,Bone,MCF7,E2
Bone.1,147719,Bone,MCF7,E2
Bone.1,5948,Bone,MCF7,E2
Bone.1,1266,Bone,MCF7,E2
Bone.1,6496,Bone,MCF7,E2
Bone.1,542767,Bone,MCF7,E2
Bone.1,10202,Bone,MCF7,E2
Bone.1,105373990,Bone,MCF7,E2
Bone.1,344387,Bone,MCF7,E2
Bone.1,101154753,Bone,MCF7,E2
Bone.1,6853,Bone,MCF7,E2
Bone.1,388701,Bone,MCF7,E2
Bone.1,283463,Bone,MCF7,E2
Bone.1,9256,Bone,MCF7,E2
Bone.1,100113379,Bone,MCF7,E2
Bone.1,101929567,Bone,MCF7,E2
Bone.1,101928909,Bone,MCF7,E2
Bone.1,23109,Bone,MCF7,E2
Bone.1,283375,Bone,MCF7,E2
Bone.1,388115,Bone,MCF7,E2
Bone.1,10350,Bone,MCF7,E2
Bone.1,401014,Bone,MCF7,E2
Bone.1,339967,Bone,MCF7,E2
Bone.1,9429,Bone,MCF7,E2
Bone.1,4017,Bone,MCF7,E2
Bone.1,10151,Bone,MCF7,E2
Bone.1,388468,Bone,MCF7,E2
Bone.1,150209,Bone,MCF7,E2
Bone.1,259296,Bone,MCF7,E2
Bone.1,285103,Bone,MCF7,E2
Bone.1,388698,Bone,MCF7,E2
Bone.1,6688,Bone,MCF7,E2
Bone.1,2904,Bone,MCF7,E2
Bone.1,2103,Bone,MCF7,E2
Bone.1,283777,Bone,MCF7,E2
Bone.1,165545,Bone,MCF7,E2
Bone.1,6570,Bone,MCF7,E2
Bone.1,1417,Bone,MCF7,E2
Bone.1,375323,Bone,MCF7,E2
Bone.1,100616354,Bone,MCF7,E2
Bone.1,155382,Bone,MCF7,E2
Bone.1,137902,Bone,MCF7,E2
Bone.1,54457,Bone,MCF7,E2
Bone.1,653641,Bone,MCF7,E2
Bone.1,2212,Bone,MCF7,E2
Bone.1,283150,Bone,MCF7,E2
Bone.1,1113,Bone,MCF7,E2
Bone.1,101929998,Bone,MCF7,E2
Bone.1,100874195,Bone,MCF7,E2
Bone.1,84072,Bone,MCF7,E2
Bone.1,79098,Bone,MCF7,E2
Bone.1,55432,Bone,MCF7,E2
Bone.1,1380,Bone,MCF7,E2
Bone.1,144571,Bone,MCF7,E2
Bone.1,5744,Bone,MCF7,E2
Bone.1,254013,Bone,MCF7,E2
Bone.1,101929121,Bone,MCF7,E2
Bone.1,163154,Bone,MCF7,E2
Bone.1,151306,Bone,MCF7,E2
Bone.1,101929591,Bone,MCF7,E2
Bone.1,100,Bone,MCF7,E2
Bone.1,284837,Bone,MCF7,E2
Bone.1,339855,Bone,MCF7,E2
Bone.1,7368,Bone,MCF7,E2
Bone.1,100507341,Bone,MCF7,E2
Bone.1,642924,Bone,MCF7,E2
Bone.1,2152,Bone,MCF7,E2
Bone.1,2153,Bone,MCF7,E2
Bone.1,645191,Bone,MCF7,E2
Bone.1,100500828,Bone,MCF7,E2
Bone.1,751580,Bone,MCF7,E2
Bone.1,440299,Bone,MCF7,E2
Bone.1,353322,Bone,MCF7,E2
Bone.1,57636,Bone,MCF7,E2
Bone.1,909,Bone,MCF7,E2
Bone.1,101927286,Bone,MCF7,E2
Bone.1,23495,Bone,MCF7,E2
Bone.1,116844,Bone,MCF7,E2
Bone.1,100847048,Bone,MCF7,E2
Bone.1,8632,Bone,MCF7,E2
Bone.1,105376526,Bone,MCF7,E2
Bone.1,27296,Bone,MCF7,E2
Bone.1,5358,Bone,MCF7,E2
Bone.1,348174,Bone,MCF7,E2
Bone.1,57010,Bone,MCF7,E2
Bone.1,101927282,Bone,MCF7,E2
Bone.1,54361,Bone,MCF7,E2
Bone.1,1579,Bone,MCF7,E2
Bone.1,388630,Bone,MCF7,E2
Bone.1,100423032,Bone,MCF7,E2
Bone.1,5741,Bone,MCF7,E2
Bone.1,4322,Bone,MCF7,E2
Bone.1,101928290,Bone,MCF7,E2
Bone.1,102723641,Bone,MCF7,E2
Bone.1,100129503,Bone,MCF7,E2
Bone.1,282618,Bone,MCF7,E2
Bone.1,728,Bone,MCF7,E2
Bone.1,375189,Bone,MCF7,E2
Bone.1,101929335,Bone,MCF7,E2
Bone.1,103695433,Bone,MCF7,E2
Bone.1,90113,Bone,MCF7,E2
Bone.1,63973,Bone,MCF7,E2
Bone.1,140767,Bone,MCF7,E2
Bone.1,101927288,Bone,MCF7,E2
Bone.1,221981,Bone,MCF7,E2
Bone.1,103021165,Bone,MCF7,E2
Bone.1,158314,Bone,MCF7,E2
Bone.1,5030,Bone,MCF7,E2
Bone.1,29935,Bone,MCF7,E2
Bone.1,101927102,Bone,MCF7,E2
Bone.1,57514,Bone,MCF7,E2
Bone.1,387911,Bone,MCF7,E2
Bone.1,78997,Bone,MCF7,E2
Bone.1,57822,Bone,MCF7,E2
Bone.1,116496,Bone,MCF7,E2
Bone.1,9911,Bone,MCF7,E2
Bone.1,8110,Bone,MCF7,E2
Bone.1,147807,Bone,MCF7,E2
Bone.1,100506286,Bone,MCF7,E2
Bone.1,100873986,Bone,MCF7,E2
Bone.1,146177,Bone,MCF7,E2
Bone.1,100996761,Bone,MCF7,E2
Bone.1,6459,Bone,MCF7,E2
Bone.1,3563,Bone,MCF7,E2
Bone.1,102723320,Bone,MCF7,E2
Bone.1,91179,Bone,MCF7,E2
Bone.1,26468,Bone,MCF7,E2
Bone.1,9362,Bone,MCF7,E2
Bone.1,84684,Bone,MCF7,E2
Bone.1,326624,Bone,MCF7,E2
Bone.1,333,Bone,MCF7,E2
Bone.1,6474,Bone,MCF7,E2
Bone.1,7036,Bone,MCF7,E2
Bone.1,800,Bone,MCF7,E2
Bone.1,105370641,Bone,MCF7,E2
Bone.1,2784,Bone,MCF7,E2
Bone.1,100130100,Bone,MCF7,E2
Bone.1,398,Bone,MCF7,E2
Bone.1,246181,Bone,MCF7,E2
Bone.1,101927402,Bone,MCF7,E2
Bone.1,23566,Bone,MCF7,E2
Bone.1,64377,Bone,MCF7,E2
Bone.1,5452,Bone,MCF7,E2
Bone.1,57333,Bone,MCF7,E2
Bone.1,1950,Bone,MCF7,E2
Bone.1,652995,Bone,MCF7,E2
Bone.1,254559,Bone,MCF7,E2
Bone.1,57657,Bone,MCF7,E2
Bone.1,161497,Bone,MCF7,E2
Bone.1,101927233,Bone,MCF7,E2
Bone.1,118430,Bone,MCF7,E2
Bone.1,81848,Bone,MCF7,E2
Bone.1,1636,Bone,MCF7,E2
Bone.1,128102,Bone,MCF7,E2
Bone.1,440730,Bone,MCF7,E2
Bone.1,161142,Bone,MCF7,E2
Bone.1,10071,Bone,MCF7,E2
Bone.1,10873,Bone,MCF7,E2
Bone.1,51083,Bone,MCF7,E2
Bone.1,9056,Bone,MCF7,E2
Bone.1,100505715,Bone,MCF7,E2
Bone.1,399833,Bone,MCF7,E2
Bone.1,10435,Bone,MCF7,E2
Bone.1,23089,Bone,MCF7,E2
Bone.1,10663,Bone,MCF7,E2
Bone.1,400746,Bone,MCF7,E2
Bone.1,54033,Bone,MCF7,E2
Bone.1,11172,Bone,MCF7,E2
Bone.1,3827,Bone,MCF7,E2
Bone.1,346157,Bone,MCF7,E2
Bone.1,4578,Bone,MCF7,E2
Bone.1,257106,Bone,MCF7,E2
Bone.1,101927217,Bone,MCF7,E2
Bone.1,51555,Bone,MCF7,E2
Bone.1,100996624,Bone,MCF7,E2
Bone.1,151827,Bone,MCF7,E2
Bone.1,105377210,Bone,MCF7,E2
Bone.1,100422830,Bone,MCF7,E2
Bone.1,84069,Bone,MCF7,E2
Bone.1,752014,Bone,MCF7,E2
Bone.1,5892,Bone,MCF7,E2
Bone.1,4575,Bone,MCF7,E2
Bone.1,4564,Bone,MCF7,E2
Bone.4,57393,Bone,MCF7,E2
Bone.4,100129518,Bone,MCF7,E2
Bone.4,1041,Bone,MCF7,E2
Bone.4,6414,Bone,MCF7,E2
Bone.4,6273,Bone,MCF7,E2
Bone.4,259296,Bone,MCF7,E2
Bone.4,100506826,Bone,MCF7,E2
Bone.4,2775,Bone,MCF7,E2
Bone.4,60468,Bone,MCF7,E2
Bone.4,4856,Bone,MCF7,E2
Bone.4,101928635,Bone,MCF7,E2
Bone.4,5003,Bone,MCF7,E2
Bone.4,101930452,Bone,MCF7,E2
Bone.4,101927581,Bone,MCF7,E2
Bone.4,100422976,Bone,MCF7,E2
Bone.4,80070,Bone,MCF7,E2
Bone.4,390595,Bone,MCF7,E2
Bone.4,79690,Bone,MCF7,E2
Bone.4,389641,Bone,MCF7,E2
Bone.4,10218,Bone,MCF7,E2
Bone.4,83733,Bone,MCF7,E2
Bone.4,344387,Bone,MCF7,E2
Bone.4,113179,Bone,MCF7,E2
Bone.4,100129075,Bone,MCF7,E2
Bone.4,3852,Bone,MCF7,E2
Bone.4,100506068,Bone,MCF7,E2
Bone.4,57692,Bone,MCF7,E2
Bone.4,1307,Bone,MCF7,E2
Bone.4,9148,Bone,MCF7,E2
Bone.4,100189393,Bone,MCF7,E2
Bone.4,5146,Bone,MCF7,E2
Bone.4,23581,Bone,MCF7,E2
Bone.4,100506606,Bone,MCF7,E2
Bone.4,800,Bone,MCF7,E2
Bone.4,606495,Bone,MCF7,E2
Bone.4,100874201,Bone,MCF7,E2
Bone.4,23281,Bone,MCF7,E2
Bone.4,56853,Bone,MCF7,E2
Bone.4,7216,Bone,MCF7,E2
Bone.4,56971,Bone,MCF7,E2
Bone.4,6791,Bone,MCF7,E2
Bone.4,100847012,Bone,MCF7,E2
Bone.4,11117,Bone,MCF7,E2
Bone.4,285598,Bone,MCF7,E2
Bone.4,3400,Bone,MCF7,E2
Bone.4,8605,Bone,MCF7,E2
Bone.4,53833,Bone,MCF7,E2
Bone.4,344807,Bone,MCF7,E2
Bone.4,81893,Bone,MCF7,E2
Bone.4,3371,Bone,MCF7,E2
Bone.4,387638,Bone,MCF7,E2
Bone.4,100505736,Bone,MCF7,E2
Bone.4,100129792,Bone,MCF7,E2
Bone.4,105378101,Bone,MCF7,E2
Bone.4,5329,Bone,MCF7,E2
Bone.4,5596,Bone,MCF7,E2
Bone.4,219858,Bone,MCF7,E2
Bone.4,8404,Bone,MCF7,E2
Bone.4,9635,Bone,MCF7,E2
Bone.4,373856,Bone,MCF7,E2
Bone.4,138649,Bone,MCF7,E2
Bone.4,2644,Bone,MCF7,E2
Bone.4,339883,Bone,MCF7,E2
Bone.4,135250,Bone,MCF7,E2
Bone.4,100287284,Bone,MCF7,E2
Bone.4,114088,Bone,MCF7,E2
Bone.4,285962,Bone,MCF7,E2
Bone.4,81617,Bone,MCF7,E2
Bone.4,2184,Bone,MCF7,E2
Bone.4,3820,Bone,MCF7,E2
Bone.4,128229,Bone,MCF7,E2
Bone.4,105377650,Bone,MCF7,E2
Bone.4,10668,Bone,MCF7,E2
Bone.4,100189062,Bone,MCF7,E2
Bone.4,574407,Bone,MCF7,E2
Bone.4,93611,Bone,MCF7,E2
Bone.4,90632,Bone,MCF7,E2
Bone.4,84134,Bone,MCF7,E2
Bone.4,101927286,Bone,MCF7,E2
Bone.4,100189086,Bone,MCF7,E2
Bone.4,54769,Bone,MCF7,E2
Bone.4,8632,Bone,MCF7,E2
Bone.4,23710,Bone,MCF7,E2
Bone.4,414318,Bone,MCF7,E2
Bone.4,631,Bone,MCF7,E2
Bone.4,7483,Bone,MCF7,E2
Bone.4,116224,Bone,MCF7,E2
Bone.4,55848,Bone,MCF7,E2
Bone.4,9543,Bone,MCF7,E2
Bone.4,79029,Bone,MCF7,E2
Bone.4,84465,Bone,MCF7,E2
Bone.4,10202,Bone,MCF7,E2
Bone.4,100132116,Bone,MCF7,E2
Bone.4,59,Bone,MCF7,E2
Bone.4,554203,Bone,MCF7,E2
Bone.4,10609,Bone,MCF7,E2
Bone.4,170082,Bone,MCF7,E2
Bone.4,26353,Bone,MCF7,E2
Bone.4,5317,Bone,MCF7,E2
Bone.4,83468,Bone,MCF7,E2
Bone.4,105373985,Bone,MCF7,E2
Bone.4,79541,Bone,MCF7,E2
Bone.4,83478,Bone,MCF7,E2
Bone.4,201625,Bone,MCF7,E2
Bone.4,2274,Bone,MCF7,E2
Bone.4,154075,Bone,MCF7,E2
Bone.4,3767,Bone,MCF7,E2
Bone.4,26231,Bone,MCF7,E2
Bone.4,284486,Bone,MCF7,E2
Bone.4,8820,Bone,MCF7,E2
Bone.4,93034,Bone,MCF7,E2
Bone.4,93164,Bone,MCF7,E2
Bone.4,84791,Bone,MCF7,E2
Bone.4,100499467,Bone,MCF7,E2
Bone.4,285671,Bone,MCF7,E2
Bone.4,144699,Bone,MCF7,E2
Bone.4,130367,Bone,MCF7,E2
Bone.4,114905,Bone,MCF7,E2
Bone.4,29760,Bone,MCF7,E2
Bone.4,51233,Bone,MCF7,E2
Bone.4,57214,Bone,MCF7,E2
Bone.4,5653,Bone,MCF7,E2
Bone.4,284541,Bone,MCF7,E2
Bone.4,647946,Bone,MCF7,E2
Bone.4,101926889,Bone,MCF7,E2
Bone.4,100189268,Bone,MCF7,E2
Bone.4,100874300,Bone,MCF7,E2
Bone.4,3397,Bone,MCF7,E2
Bone.4,284408,Bone,MCF7,E2
Bone.4,374659,Bone,MCF7,E2
Bone.4,2152,Bone,MCF7,E2
Bone.4,101928363,Bone,MCF7,E2
Bone.4,100996437,Bone,MCF7,E2
Bone.4,57644,Bone,MCF7,E2
Bone.4,100874366,Bone,MCF7,E2
Bone.4,51265,Bone,MCF7,E2
Bone.4,101928834,Bone,MCF7,E2
Bone.4,79973,Bone,MCF7,E2
Bone.4,103021295,Bone,MCF7,E2
Bone.4,246181,Bone,MCF7,E2
Bone.4,26230,Bone,MCF7,E2
Bone.4,319085,Bone,MCF7,E2
Bone.4,8495,Bone,MCF7,E2
Bone.4,105370579,Bone,MCF7,E2
Bone.4,100507002,Bone,MCF7,E2
Bone.4,101954266,Bone,MCF7,E2
Bone.4,389072,Bone,MCF7,E2
Bone.4,9501,Bone,MCF7,E2
Bone.4,3859,Bone,MCF7,E2
Bone.4,138241,Bone,MCF7,E2
Bone.4,554236,Bone,MCF7,E2
Bone.4,80162,Bone,MCF7,E2
Bone.4,51540,Bone,MCF7,E2
Bone.4,57150,Bone,MCF7,E2
Bone.4,2257,Bone,MCF7,E2
Bone.4,9752,Bone,MCF7,E2
Bone.4,93129,Bone,MCF7,E2
Bone.4,387640,Bone,MCF7,E2
Bone.4,101929196,Bone,MCF7,E2
Bone.4,391267,Bone,MCF7,E2
Bone.4,90693,Bone,MCF7,E2
Bone.4,80035,Bone,MCF7,E2
Bone.4,100507316,Bone,MCF7,E2
Bone.4,23251,Bone,MCF7,E2
Bone.4,285352,Bone,MCF7,E2
Bone.4,5698,Bone,MCF7,E2
Bone.4,93655,Bone,MCF7,E2
Bone.4,27257,Bone,MCF7,E2
Bone.4,9479,Bone,MCF7,E2
Bone.4,317671,Bone,MCF7,E2
Bone.4,10622,Bone,MCF7,E2
Bone.4,7851,Bone,MCF7,E2
Bone.4,79001,Bone,MCF7,E2
Bone.4,200765,Bone,MCF7,E2
Bone.4,828,Bone,MCF7,E2
Bone.4,100505811,Bone,MCF7,E2
Bone.4,80072,Bone,MCF7,E2
Bone.4,55024,Bone,MCF7,E2
Bone.4,84436,Bone,MCF7,E2
Bone.4,79689,Bone,MCF7,E2
Bone.4,169270,Bone,MCF7,E2
Bone.4,57713,Bone,MCF7,E2
Bone.4,653145,Bone,MCF7,E2
Bone.4,23464,Bone,MCF7,E2
Bone.4,3364,Bone,MCF7,E2
Bone.4,220042,Bone,MCF7,E2
Bone.4,118881,Bone,MCF7,E2
Bone.4,84953,Bone,MCF7,E2
Bone.4,100506123,Bone,MCF7,E2
Bone.4,54947,Bone,MCF7,E2
Bone.4,8847,Bone,MCF7,E2
Bone.4,54491,Bone,MCF7,E2
Bone.4,5316,Bone,MCF7,E2
Bone.4,55020,Bone,MCF7,E2
Bone.4,10349,Bone,MCF7,E2
Bone.4,9108,Bone,MCF7,E2
Bone.4,163404,Bone,MCF7,E2
Bone.4,27127,Bone,MCF7,E2
Bone.4,389170,Bone,MCF7,E2
Bone.4,125893,Bone,MCF7,E2
Bone.4,399815,Bone,MCF7,E2
Bone.4,105370941,Bone,MCF7,E2
Bone.4,80320,Bone,MCF7,E2
Bone.4,101929125,Bone,MCF7,E2
Bone.4,353219,Bone,MCF7,E2
Bone.4,65989,Bone,MCF7,E2
Bone.4,8707,Bone,MCF7,E2
Bone.4,634,Bone,MCF7,E2
Bone.4,51104,Bone,MCF7,E2
Bone.4,80031,Bone,MCF7,E2
Bone.4,26796,Bone,MCF7,E2
Bone.4,132671,Bone,MCF7,E2
Bone.4,64077,Bone,MCF7,E2
Bone.4,60386,Bone,MCF7,E2
Bone.4,54102,Bone,MCF7,E2
Bone.4,3110,Bone,MCF7,E2
Bone.4,163786,Bone,MCF7,E2
Bone.4,100775107,Bone,MCF7,E2
Bone.4,5021,Bone,MCF7,E2
Bone.4,8611,Bone,MCF7,E2
Bone.4,374470,Bone,MCF7,E2
Bone.4,286499,Bone,MCF7,E2
Bone.4,128240,Bone,MCF7,E2
Bone.4,55090,Bone,MCF7,E2
Bone.4,64147,Bone,MCF7,E2
Bone.4,57103,Bone,MCF7,E2
Bone.4,283652,Bone,MCF7,E2
Bone.4,136332,Bone,MCF7,E2
Bone.4,6940,Bone,MCF7,E2
Bone.4,5465,Bone,MCF7,E2
Bone.4,105378176,Bone,MCF7,E2
Bone.4,29074,Bone,MCF7,E2
Bone.4,10398,Bone,MCF7,E2
Bone.4,54962,Bone,MCF7,E2
Bone.4,819,Bone,MCF7,E2
Bone.4,8877,Bone,MCF7,E2
Bone.4,55277,Bone,MCF7,E2
Bone.4,550631,Bone,MCF7,E2
Bone.4,255252,Bone,MCF7,E2
Bone.4,10651,Bone,MCF7,E2
Bone.4,102723390,Bone,MCF7,E2
Bone.4,65996,Bone,MCF7,E2
Bone.4,56624,Bone,MCF7,E2
Bone.4,81932,Bone,MCF7,E2
Bone.4,115677,Bone,MCF7,E2
Bone.4,55508,Bone,MCF7,E2
Bone.4,65258,Bone,MCF7,E2
Bone.4,115825,Bone,MCF7,E2
Bone.4,51282,Bone,MCF7,E2
Bone.4,7753,Bone,MCF7,E2
Bone.4,7621,Bone,MCF7,E2
Bone.4,23475,Bone,MCF7,E2
Bone.4,92,Bone,MCF7,E2
Bone.4,1742,Bone,MCF7,E2
Bone.4,153478,Bone,MCF7,E2
Bone.4,26471,Bone,MCF7,E2
Bone.4,10439,Bone,MCF7,E2
Bone.4,84288,Bone,MCF7,E2
Bone.4,2888,Bone,MCF7,E2
Bone.4,203069,Bone,MCF7,E2
Bone.4,123720,Bone,MCF7,E2
Bone.4,1676,Bone,MCF7,E2
Bone.4,23426,Bone,MCF7,E2
Bone.4,10172,Bone,MCF7,E2
Bone.4,203228,Bone,MCF7,E2
Bone.4,57613,Bone,MCF7,E2
Bone.4,6482,Bone,MCF7,E2
Bone.4,90410,Bone,MCF7,E2
Bone.4,6637,Bone,MCF7,E2
Bone.4,284454,Bone,MCF7,E2
Bone.4,91750,Bone,MCF7,E2
Bone.4,51239,Bone,MCF7,E2
Bone.4,60370,Bone,MCF7,E2
Bone.4,4753,Bone,MCF7,E2
Bone.4,54463,Bone,MCF7,E2
Bone.4,154796,Bone,MCF7,E2
Bone.4,90580,Bone,MCF7,E2
Bone.4,4291,Bone,MCF7,E2
Bone.4,100507650,Bone,MCF7,E2
Bone.4,100533179,Bone,MCF7,E2
Bone.4,120,Bone,MCF7,E2
Bone.4,100126512,Bone,MCF7,E2
Bone.4,375035,Bone,MCF7,E2
Bone.4,285203,Bone,MCF7,E2
Bone.4,5281,Bone,MCF7,E2
Bone.4,100129617,Bone,MCF7,E2
Bone.4,339803,Bone,MCF7,E2
Bone.4,51256,Bone,MCF7,E2
Bone.4,130576,Bone,MCF7,E2
Bone.4,55107,Bone,MCF7,E2
Bone.4,3420,Bone,MCF7,E2
Bone.4,11099,Bone,MCF7,E2
Bone.4,8702,Bone,MCF7,E2
Bone.4,338657,Bone,MCF7,E2
Bone.4,51422,Bone,MCF7,E2
Bone.4,100132352,Bone,MCF7,E2
Bone.4,642236,Bone,MCF7,E2
Bone.4,23378,Bone,MCF7,E2
Bone.4,5187,Bone,MCF7,E2
Bone.4,55829,Bone,MCF7,E2
Bone.4,83590,Bone,MCF7,E2
